@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.Remove-R1,2,6_transformed_reordered'

@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute 'Life Ladder Numeric' numeric
@attribute 'Life Ladder Category' {'Very Sad',Sad,Neutral,Happy,'Very Happy'}

@data
7.079411,10.535632,0.86413,0.752784,0.102508,0.78943,0.651632,7.079411,Happy
4.730082,9.153956,0.895428,0.691022,0.055793,0.840989,0.751927,4.730082,Neutral
5.268375,8.505484,0.620883,0.71259,-0.054105,0.790967,0.658914,5.268375,Neutral
5.330222,10.022844,0.826719,0.761964,-0.106713,0.686413,0.628868,5.330222,Neutral
4.213299,9.52069,0.814939,0.824277,0.042532,0.863342,0.753171,4.213299,Neutral
3.829868,7.014668,0.553879,0.767142,0.171221,0.676439,0.608674,3.829868,Sad
4.070587,7.350723,0.665513,0.551473,0.000118,0.889146,0.723372,4.070587,Neutral
6.156823,10.621644,0.93792,0.9306,-0.005287,0.674626,0.576042,6.156823,Happy
4.014076,7.561395,0.761116,0.555076,-0.074619,0.761046,0.747596,4.014076,Neutral
7.115139,10.91426,0.921705,0.863202,0.154507,0.696926,0.736951,7.115139,Happy
6.552796,9.801931,0.896301,0.641965,-0.229989,0.8373,0.812144,6.552796,Happy
2.687553,8.418935,0.58545,0.454883,0.218532,0.663431,0.353619,2.687553,Sad
4.452548,9.162689,0.79256,0.725756,-0.167585,0.798496,0.66342,4.452548,Neutral
5.7702,10.014622,0.8309,0.79131,0.259914,0.755383,0.664113,5.7702,Neutral
7.418121,10.621686,0.987343,0.941784,0.322482,0.445697,0.794508,7.418121,Happy
5.892457,9.262931,0.756305,0.772759,-0.1284,0.823665,0.742466,5.892457,Neutral
5.726893,10.047205,0.752941,0.754236,-0.10672,0.958325,0.564957,5.726893,Neutral
6.374817,9.575156,0.912455,0.806572,-0.105773,0.781093,0.711286,6.374817,Happy
5.312483,8.977351,0.641193,0.814258,-0.227032,0.840502,0.500609,5.312483,Neutral
4.448386,9.469912,0.533412,0.606468,-0.254814,0.560924,0.474853,4.448386,Neutral
5.439161,10.450678,0.769556,0.628035,0.107458,0.892795,0.659942,5.439161,Neutral
5.003693,8.541934,0.760717,0.81668,0.057766,0.846328,0.71582,5.003693,Neutral
6.070594,9.502946,0.802831,0.72981,-0.095803,0.839832,0.681513,6.070594,Happy
5.789439,9.937675,0.803759,0.640202,0.076159,0.740667,0.706395,5.789439,Neutral
5.78062,8.77953,0.807186,0.703341,-0.072668,0.781343,0.720218,5.78062,Neutral
4.486325,7.35471,0.577254,0.650355,0.019827,0.762879,0.53249,4.486325,Neutral
6.281434,10.381559,0.90439,0.861448,-0.139361,0.836931,0.840997,6.281434,Happy
6.1492,9.253033,0.792087,0.857677,0.112242,0.925192,0.616912,6.1492,Happy
6.463953,9.439706,0.904147,0.810907,-0.07896,0.847269,0.784792,6.463953,Happy
6.022151,9.797968,0.903051,0.898245,0.304912,0.87704,0.791796,6.022151,Happy
4.94454,7.878664,0.627239,0.67629,0.157071,0.783516,0.671717,4.94454,Neutral
6.975955,10.719568,0.932887,0.876608,0.181392,0.445697,0.738133,6.975955,Happy
4.912928,9.259589,0.934742,0.748014,0.129741,0.927854,0.548637,4.912928,Neutral
5.126912,10.323664,0.861829,0.84681,-0.132219,0.94107,0.663038,5.126912,Neutral
5.587209,9.84398,0.921528,0.782473,0.131366,0.982931,0.610626,5.587209,Neutral
4.944091,8.430828,0.866213,0.83556,0.135291,0.825799,0.786737,4.944091,Neutral
5.968871,10.116933,0.809229,0.821721,-0.11976,0.949045,0.60744,5.968871,Neutral
3.6383,7.754387,0.754147,0.752826,-0.084105,0.751208,0.733641,3.6383,Sad
7.788232,10.845314,0.961736,0.93476,0.291636,0.445697,0.777892,7.788232,Happy
7.261261,10.422611,0.859264,0.662969,0.13387,0.898196,0.635245,7.261261,Happy
4.98272,9.317831,0.905524,0.685511,0.166784,0.900218,0.532773,4.98272,Neutral
3.843798,9.745569,0.831508,0.565787,-0.145664,0.976061,0.500228,3.843798,Sad
5.841174,9.330898,0.889153,0.726262,0.064981,0.779915,0.826041,5.841174,Neutral
4.36025,8.988577,0.752593,0.456029,-0.141336,0.9063,0.590808,4.36025,Neutral
5.124921,9.812666,0.739631,0.583317,-0.149937,0.781233,0.534339,5.124921,Neutral
7.130809,11.635592,0.916683,0.789655,-0.064535,0.445697,0.600761,7.130809,Happy
5.167754,9.041865,0.847842,0.817362,-0.021542,0.798496,0.688715,5.167754,Neutral
5.056752,9.014033,0.534804,0.756748,-0.256197,0.756867,0.534889,5.056752,Neutral
6.007117,9.770363,0.866995,0.880614,0.299285,0.867954,0.773229,6.007117,Happy
4.604577,8.000445,0.740099,0.722266,0.137452,0.87734,0.495774,4.604577,Neutral
6.881756,10.855599,0.914857,0.822503,0.077355,0.523368,0.686584,6.881756,Happy
5.671461,8.314321,0.504608,0.395642,0.081129,0.793795,0.583408,5.671461,Neutral
3.174264,7.210233,0.843475,0.36033,-0.076715,0.963846,0.570538,3.174264,Sad
5.978069,10.460688,0.935535,0.731806,0.121952,0.743913,0.699575,5.978069,Neutral
6.139455,10.390435,0.953172,0.767429,-0.013857,0.786874,0.677396,6.139455,Happy
4.491207,9.127892,0.807801,0.658505,-0.152775,0.828967,0.643537,4.491207,Neutral
5.384773,10.084192,0.908814,0.613159,-0.301979,0.936572,0.567381,5.384773,Neutral
7.116591,10.787741,0.922977,0.887027,0.000982,0.651801,0.709397,7.116591,Happy
5.367565,9.957906,0.81245,0.605828,-0.202638,0.966795,0.544521,5.367565,Neutral
6.024943,9.277319,0.910293,0.804662,-0.020559,0.80783,0.775695,6.024943,Happy
4.760276,8.488231,0.823823,0.565351,0.062359,0.910719,0.758522,4.760276,Neutral
7.304258,10.769844,0.917836,0.938898,0.264188,0.445697,0.790683,7.304258,Happy
6.104214,10.293773,0.850326,0.57403,-0.160707,0.751817,0.623556,6.104214,Happy
7.241363,10.790502,0.916559,0.909962,0.141389,0.445697,0.735471,7.241363,Happy
5.373399,8.203014,0.789745,0.784301,-0.054474,0.549786,0.651894,5.373399,Neutral
7.320185,9.843673,0.767279,0.787768,-0.099475,0.633281,0.721976,7.320185,Happy
7.45852,11.1259,0.927628,0.933947,0.080872,0.445697,0.758317,7.45852,Happy
3.846439,7.364132,0.726651,0.612064,-0.103037,0.887124,0.538072,3.846439,Sad
5.856524,8.99974,0.797612,0.778015,-0.20058,0.78146,0.801096,5.856524,Neutral
3.186162,7.732828,0.679567,0.709103,-0.102413,0.81503,0.70948,3.186162,Sad
4.608928,9.584786,0.599543,0.764418,0.163673,0.677707,0.529298,4.608928,Neutral
5.114217,8.606524,0.673172,0.901937,-0.066823,0.656005,0.432665,5.114217,Neutral
5.711499,10.405617,0.899985,0.905066,-0.181714,0.880971,0.607893,5.711499,Neutral
5.917058,9.227465,0.804969,0.623186,-0.117733,0.924807,0.546722,5.917058,Neutral
4.041115,7.602412,0.901949,0.457602,-0.059512,0.890125,0.675662,4.041115,Neutral
4.260491,9.164417,0.705108,0.464525,-0.229738,0.874601,0.410857,4.260491,Neutral
6.853784,10.697855,0.928001,0.802195,0.025248,0.943912,0.606102,6.853784,Happy
5.371055,10.268648,0.910064,0.748576,-0.269662,0.796723,0.589018,5.371055,Neutral
5.074051,8.213678,0.694596,0.766945,-0.03636,0.843586,0.632241,5.074051,Neutral
5.380692,10.090556,0.645698,0.518878,0.124926,0.917735,0.544727,5.380692,Neutral
6.959185,10.665751,0.921286,0.903367,-0.108111,0.626625,0.718366,6.959185,Happy
7.327672,11.15764,0.934393,0.907875,0.023514,0.445697,0.746781,7.327672,Happy
2.816622,9.502946,0.556823,0.456011,-0.218454,0.76127,0.564999,2.816622,Sad
3.768302,7.54004,0.504608,0.771577,-0.092475,0.733262,0.597043,3.768302,Sad
6.276443,10.598948,0.825573,0.794215,-0.030556,0.848337,0.662988,6.276443,Happy
6.174118,10.005314,0.910142,0.912308,0.078562,0.81818,0.682494,6.174118,Happy
4.396646,7.253237,0.719672,0.67948,0.218082,0.805424,0.588192,4.396646,Neutral
6.266509,9.341064,0.878744,0.975405,-0.182106,0.703423,0.774236,6.266509,Happy
4.631741,9.187095,0.738364,0.528605,-0.092666,0.913642,0.627448,4.631741,Neutral
5.212842,9.825364,0.754646,0.455817,-0.23196,0.852887,0.454365,5.212842,Neutral
3.800639,9.115746,0.543513,0.495314,-0.238089,0.534585,0.391252,3.800639,Sad
5.446637,10.368715,0.904635,0.838069,-0.231115,0.922192,0.659149,5.446637,Neutral
2.436034,7.324501,0.504608,0.394306,-0.084656,0.946299,0.327681,2.436034,Sad
4.945847,8.237629,0.715874,0.739137,-0.027583,0.855075,0.588309,4.945847,Neutral
6.378438,11.465143,0.89735,0.926128,0.129031,0.445697,0.749874,6.378438,Happy
3.762305,7.61016,0.750922,0.74905,-0.03075,0.810591,0.764217,3.762305,Sad
5.387332,9.570441,0.890588,0.904574,-0.025277,0.760023,0.772476,5.387332,Neutral
5.844999,10.507198,0.888357,0.729888,-0.217029,0.740108,0.712759,5.844999,Neutral
7.034165,10.595166,0.929164,0.790132,-0.298718,0.851382,0.674413,7.034165,Happy
4.639227,6.803482,0.769546,0.557286,-0.037327,0.807407,0.62613,4.639227,Neutral
4.993957,8.698753,0.788763,0.882837,0.06771,0.782946,0.807784,4.993957,Neutral
7.314151,10.944071,0.918759,0.856293,0.265629,0.445697,0.714353,7.314151,Happy
5.570062,9.24993,0.889281,0.649069,0.045651,0.891085,0.797779,5.570062,Neutral
4.327832,9.37424,0.772129,0.773951,-0.204429,0.798496,0.420277,4.327832,Neutral
4.891037,7.077991,0.600267,0.909994,0.173184,0.691305,0.691453,4.891037,Neutral
5.859886,9.024976,0.786039,0.831521,-0.058521,0.876588,0.753397,5.859886,Neutral
6.0153,9.914418,0.892566,0.842598,-0.03836,0.77179,0.699538,6.0153,Happy
6.226648,10.422865,0.947892,0.72749,-0.046104,0.831555,0.668149,6.226648,Happy
3.558254,8.806452,0.569733,0.866111,0.052123,0.75682,0.547308,3.558254,Sad
4.640079,7.413261,0.775689,0.36033,-0.102579,0.773067,0.582537,4.640079,Neutral
4.466519,7.75877,0.82744,0.847657,0.06709,0.911814,0.726052,4.466519,Neutral
7.56803,10.94149,0.982522,0.894109,0.314932,0.486995,0.745195,7.56803,Happy
4.322675,7.524701,0.751252,0.474361,-0.033555,0.888639,0.592613,4.322675,Neutral
5.860568,8.669591,0.731276,0.878162,0.078597,0.783737,0.767173,5.860568,Neutral
6.552779,10.32275,0.898621,0.810682,-0.151605,0.861063,0.834382,6.552779,Happy
6.450644,9.191672,0.872267,0.705306,0.005844,0.768984,0.73154,6.450644,Happy
2.352428,9.458017,0.534528,0.449575,-0.13011,0.882996,0.327681,2.352428,Sad
4.682224,9.584558,0.644064,0.766823,0.227229,0.639682,0.549892,4.682224,Neutral
7.25739,10.890272,0.972886,0.85603,0.341103,0.618024,0.762811,7.25739,Happy
4.141072,7.903593,0.697164,0.940131,0.34496,0.895714,0.661971,4.141072,Neutral
7.144247,10.984924,0.967041,0.943275,0.234878,0.472849,0.814785,7.144247,Happy
4.287508,9.41366,0.55842,0.719781,-0.238582,0.445697,0.458111,4.287508,Neutral
4.31404,8.302173,0.779576,0.631394,0.402781,0.671063,0.636049,4.31404,Neutral
6.091325,10.622172,0.895738,0.80135,-0.213335,0.669547,0.674374,6.091325,Happy
7.079641,10.89898,0.862976,0.794846,0.157758,0.500809,0.721865,7.079641,Happy
6.435631,10.143006,0.891461,0.803415,-0.051669,0.858553,0.73508,6.435631,Happy
5.879684,10.606649,0.922657,0.831694,-0.16242,0.654443,0.702269,5.879684,Neutral
3.333048,7.401064,0.637147,0.835491,-0.014931,0.445697,0.623918,3.333048,Sad
6.421448,8.830647,0.942131,0.985178,0.113639,0.464642,0.74511,6.421448,Happy
6.849653,11.551208,0.838132,0.924334,0.095164,0.798496,0.66342,6.849653,Happy
3.982855,7.653833,0.528597,0.388928,0.078218,0.880638,0.49141,3.982855,Sad
5.679661,9.44906,0.845301,0.829642,-0.183639,0.906245,0.783018,5.679661,Neutral
6.877793,9.480271,0.807213,0.899681,0.285178,0.810932,0.682165,6.877793,Happy
7.361574,11.09603,0.947877,0.936379,0.16583,0.445697,0.769434,7.361574,Happy
6.670853,10.103431,0.904825,0.877969,-0.055178,0.631337,0.774694,6.670853,Happy
7.514425,10.876019,0.959701,0.941436,0.21618,0.445697,0.801433,7.514425,Happy
4.549767,7.148316,0.665858,0.813229,0.083273,0.631573,0.560135,4.549767,Neutral
5.693946,9.701532,0.874577,0.786249,-0.177657,0.614029,0.709921,5.693946,Neutral
7.412773,10.768951,0.939067,0.931469,0.247151,0.445697,0.791709,7.412773,Happy
3.475862,6.732925,0.504608,0.645252,0.073953,0.889566,0.602205,3.475862,Sad
5.686699,8.43096,0.863152,0.791773,0.01332,0.801729,0.749126,5.686699,Neutral
5.577784,9.28879,0.837321,0.557369,-0.052208,0.969483,0.586274,5.577784,Neutral
3.628185,7.122109,0.561356,0.679001,0.096665,0.836166,0.534737,3.628185,Sad
4.479266,8.501598,0.74156,0.725733,0.047031,0.911945,0.666297,4.479266,Neutral
6.621312,10.814925,0.947237,0.906293,0.026769,0.677172,0.685721,6.621312,Happy
2.693061,6.707346,0.504608,0.624057,0.033375,0.859073,0.550785,2.693061,Sad
5.623472,9.891305,0.792273,0.459312,-0.183213,0.799733,0.592484,5.623472,Neutral
5.093668,9.080981,0.730213,0.594467,0.00626,0.90064,0.577401,5.093668,Neutral
5.851754,9.307243,0.782301,0.730733,-0.106207,0.839505,0.763028,5.851754,Neutral
6.559588,10.709314,0.890256,0.88422,-0.117172,0.798496,0.701879,6.559588,Happy
5.970098,10.100524,0.795293,0.799463,-0.001826,0.805351,0.670954,5.970098,Neutral
3.974714,7.602088,0.843123,0.651514,-0.039935,0.657931,0.721907,3.974714,Sad
6.525146,9.467176,0.94631,0.798281,-0.037244,0.646171,0.836672,6.525146,Happy
4.212027,9.064838,0.829612,0.798871,0.29938,0.689926,0.660928,4.212027,Neutral
5.792263,9.097004,0.869414,0.628023,-0.086222,0.956644,0.553495,5.792263,Neutral
6.257771,9.719097,0.922434,0.678401,-0.232035,0.776103,0.81803,6.257771,Happy
5.004281,9.650888,0.809479,0.6154,0.253603,0.764253,0.533353,5.004281,Neutral
4.342079,8.596351,0.610133,0.777225,-0.009961,0.776435,0.657201,4.342079,Neutral
7.03942,11.173,0.835527,0.962017,0.20555,0.798496,0.737349,7.03942,Happy
2.131486,9.502946,0.504608,0.36033,-0.13011,0.738471,0.327681,2.131486,'Very Sad'
7.266694,10.646012,0.891525,0.62207,0.00166,0.798496,0.718203,7.266694,Happy
5.475372,9.093182,0.734168,0.658409,-0.017449,0.851073,0.586599,5.475372,Neutral
3.976905,9.132903,0.814367,0.738209,0.252005,0.769478,0.703511,3.976905,Sad
5.463827,9.233412,0.945841,0.785563,-0.125842,0.798496,0.540799,5.463827,Neutral
6.436974,10.396297,0.830337,0.836367,-0.173362,0.941488,0.615098,6.436974,Happy
6.312925,9.936886,0.938463,0.733004,-0.162121,0.851799,0.748283,6.312925,Happy
4.036544,7.666983,0.6034,0.618521,0.037115,0.765818,0.627953,4.036544,Neutral
7.398093,10.875224,0.933645,0.941515,0.085425,0.445697,0.774585,7.398093,Happy
6.379925,10.472584,0.942231,0.909436,0.400474,0.798496,0.629011,6.379925,Happy
6.011717,9.827419,0.8659,0.836766,0.196234,0.739797,0.687222,6.011717,Happy
5.079585,8.958445,0.78114,0.932042,-0.113676,0.744284,0.792736,5.079585,Neutral
5.729115,10.143429,0.881256,0.670653,-0.048798,0.803688,0.604619,5.729115,Neutral
6.779774,10.706018,0.879663,0.543077,0.043597,0.945625,0.587876,6.779774,Happy
4.782383,9.580395,0.806941,0.65236,-0.231158,0.868306,0.637975,4.782383,Neutral
6.049212,8.711969,0.952406,0.954481,0.052174,0.536461,0.712929,6.049212,Happy
7.487824,10.692043,0.942845,0.915058,0.24057,0.445697,0.793211,7.487824,Happy
4.35907,8.324697,0.74626,0.645887,0.402781,0.728947,0.668846,4.35907,Neutral
6.408113,9.383471,0.892993,0.816121,-0.055077,0.814524,0.791581,6.408113,Happy
5.772275,8.55921,0.868216,0.859149,0.034494,0.636247,0.799892,5.772275,Neutral
5.252288,8.534989,0.740854,0.789881,-0.014598,0.865603,0.761656,5.252288,Neutral
6.127988,9.80632,0.95098,0.882047,-0.05588,0.911756,0.825811,6.127988,Happy
7.061381,11.652564,0.905436,0.902822,0.036434,0.445697,0.725732,7.061381,Happy
5.792696,10.654827,0.807952,0.71148,-0.112356,0.664694,0.549814,5.792696,Neutral
5.297383,8.543475,0.898148,0.944948,0.261547,0.907405,0.616886,5.297383,Neutral
5.332178,10.308637,0.775499,0.715242,-0.057847,0.798615,0.545332,5.332178,Neutral
5.4743,9.615313,0.981502,0.891527,0.281754,0.798496,0.493891,5.4743,Neutral
4.553922,8.717741,0.819479,0.654535,-0.162765,0.81378,0.528392,4.553922,Neutral
5.33385,9.344128,0.924251,0.674627,0.112304,0.864952,0.551654,5.33385,Neutral
7.181794,10.920668,0.964572,0.911496,0.237741,0.600309,0.774833,7.181794,Happy
4.994671,9.299545,0.725243,0.36033,-0.037752,0.924784,0.551055,4.994671,Neutral
4.464708,8.732948,0.934232,0.647048,0.002192,0.743094,0.489092,4.464708,Neutral
5.075422,9.533474,0.753872,0.699057,-0.207322,0.765907,0.620008,5.075422,Neutral
5.908424,8.623581,0.827067,0.872162,0.095239,0.803565,0.821862,5.908424,Neutral
5.891712,9.658327,0.876949,0.799184,-0.164074,0.862641,0.761744,5.891712,Neutral
6.942497,10.615072,0.950227,0.890521,0.157264,0.862574,0.716167,6.942497,Happy
7.079644,10.679087,0.867819,0.886892,0.201515,0.505149,0.680691,7.079644,Happy
4.948963,9.158021,0.807959,0.682528,-0.124181,0.848729,0.675756,4.948963,Neutral
6.213789,9.548639,0.888621,0.901636,-0.003959,0.83549,0.832587,6.213789,Happy
6.38161,10.820237,0.900105,0.759655,-0.031856,0.798496,0.677459,6.38161,Happy
5.319483,8.568557,0.642703,0.82372,0.19577,0.847025,0.674681,5.319483,Neutral
5.474011,10.886909,0.84606,0.89433,0.228479,0.445697,0.582491,5.474011,Neutral
4.646891,7.58992,0.784761,0.613775,-0.065627,0.727451,0.579847,4.646891,Neutral
3.502003,9.119491,0.712268,0.538658,-0.149068,0.773769,0.660897,3.502003,Sad
4.853181,7.984066,0.504608,0.726808,-0.067528,0.767235,0.59783,4.853181,Neutral
6.371715,10.059984,0.917316,0.876211,-0.108686,0.682916,0.774895,6.371715,Happy
6.109718,9.554623,0.830832,0.786235,-0.060806,0.728772,0.6533,6.109718,Happy
4.652731,9.613709,0.566281,0.773304,0.176196,0.712783,0.592352,4.652731,Neutral
5.000375,9.082124,0.705632,0.441391,0.009884,0.775201,0.551719,5.000375,Neutral
6.451916,8.890479,0.833816,0.643479,0.191092,0.754889,0.813852,6.451916,Happy
6.320119,10.108341,0.879841,0.790116,-0.028497,0.835988,0.76484,6.320119,Happy
6.391826,9.283142,0.822407,0.889737,0.264134,0.922078,0.642224,6.391826,Happy
4.335114,7.941846,0.810355,0.556838,-0.043756,0.918035,0.708374,4.335114,Neutral
7.028088,11.004745,0.93737,0.850447,0.027698,0.678125,0.721989,7.028088,Happy
6.953374,10.829443,0.884445,0.855267,0.027503,0.798496,0.736898,6.953374,Happy
6.740154,10.086292,0.862405,0.736887,0.076592,0.741155,0.790639,6.740154,Happy
6.760085,10.895851,0.955188,0.883772,0.324503,0.558394,0.744002,6.760085,Happy
5.891433,8.899382,0.830427,0.506415,0.202802,0.967839,0.527557,5.891433,Neutral
5.88703,10.072931,0.955065,0.7949,-0.003322,0.904697,0.685518,5.88703,Neutral
4.594534,8.044955,0.838994,0.74373,-0.091956,0.794354,0.781317,4.594534,Neutral
4.862862,8.823968,0.810852,0.667579,-0.181687,0.798496,0.663977,4.862862,Neutral
5.057314,9.502946,0.786291,0.758219,-0.220027,0.445697,0.686732,5.057314,Neutral
5.303895,9.563262,0.777271,0.712573,-0.2098,0.606771,0.508837,5.303895,Neutral
5.103906,9.502946,0.847812,0.381364,-0.235876,0.894462,0.613723,5.103906,Neutral
6.150027,10.473973,0.92864,0.759356,-0.107286,0.915823,0.662719,6.150027,Happy
3.647367,7.942818,0.822958,0.63554,-0.058275,0.836612,0.694229,3.647367,Sad
6.986464,10.683586,0.953839,0.759144,0.325465,0.547769,0.723952,6.986464,Happy
5.919823,10.435313,0.887113,0.877404,-0.267363,0.879728,0.645732,5.919823,Neutral
5.094917,9.246742,0.787818,0.808255,-0.190065,0.798496,0.68916,5.094917,Neutral
7.136701,10.692897,0.949832,0.91025,0.215511,0.445697,0.747144,7.136701,Happy
6.660004,9.643767,0.890314,0.848606,-0.037244,0.622543,0.685311,6.660004,Happy
3.588056,8.094625,0.504608,0.452211,0.004197,0.704127,0.53504,3.588056,Sad
5.887401,9.565741,0.83589,0.658846,0.118349,0.912858,0.567694,5.887401,Neutral
3.819792,8.389738,0.554772,0.525747,-0.125361,0.798496,0.602977,3.819792,Sad
5.578691,10.434864,0.909984,0.593486,-0.212914,0.875081,0.573153,5.578691,Neutral
5.323332,8.657538,0.71237,0.660753,0.115817,0.680204,0.562247,5.323332,Neutral
4.815187,9.610715,0.773211,0.440458,-0.190805,0.976917,0.458074,4.815187,Neutral
6.271605,9.350773,0.885927,0.757101,-0.060352,0.837143,0.786379,6.271605,Happy
4.883922,9.546121,0.841344,0.752731,-0.063235,0.841193,0.735955,4.883922,Neutral
3.447381,7.412066,0.61078,0.71777,0.071693,0.873861,0.521151,3.447381,Sad
4.859402,8.928817,0.704738,0.906661,0.136109,0.63424,0.710656,4.859402,Neutral
5.294247,8.509798,0.785078,0.775847,0.172098,0.935155,0.760284,5.294247,Neutral
7.097456,10.908972,0.911762,0.877751,0.050997,0.445697,0.700749,7.097456,Happy
4.544096,7.253597,0.608548,0.586063,0.138055,0.755028,0.541471,4.544096,Neutral
4.812437,8.089493,0.747612,0.763447,0.214128,0.823508,0.444046,4.812437,Neutral
2.838959,7.509245,0.504608,0.663193,-0.108454,0.795342,0.536514,2.838959,Sad
4.005451,9.338146,0.758824,0.681654,-0.220992,0.798496,0.406604,4.005451,Neutral
7.631012,10.893926,0.944202,0.883287,0.359455,0.445697,0.679151,7.631012,Happy
5.191494,8.918751,0.747411,0.635648,-0.084272,0.734727,0.827382,5.191494,Neutral
7.151114,10.956084,0.902097,0.866077,0.215256,0.702267,0.785791,7.151114,Happy
6.665274,10.572194,0.949402,0.945431,-0.108307,0.785442,0.621659,6.665274,Happy
6.035964,10.42133,0.931166,0.907441,-0.030723,0.893134,0.587409,6.035964,Happy
4.369194,8.150376,0.632973,0.746439,-0.081846,0.51893,0.542736,4.369194,Neutral
3.567893,7.030766,0.504608,0.689951,-0.036531,0.845377,0.477915,3.567893,Sad
6.635656,9.96294,0.856955,0.786367,0.099771,0.701825,0.759538,6.635656,Happy
5.131612,9.282683,0.60947,0.711373,-0.233163,0.814825,0.513882,5.131612,Neutral
5.06977,10.115169,0.834023,0.630508,-0.078714,0.836554,0.604637,5.06977,Neutral
6.567659,10.362119,0.911905,0.899574,-0.178204,0.840777,0.795368,6.567659,Happy
5.575535,9.523426,0.907542,0.887961,0.01454,0.856721,0.806078,5.575535,Neutral
4.113096,7.659465,0.573394,0.672789,-0.003661,0.901567,0.639573,4.113096,Neutral
5.767429,8.896345,0.802738,0.845932,-0.070955,0.811857,0.721061,5.767429,Neutral
4.89818,9.532968,0.7843,0.607463,-0.093966,0.865062,0.503091,4.89818,Neutral
4.152619,8.613529,0.798102,0.627505,-0.111352,0.74289,0.686363,4.152619,Neutral
4.248075,8.500013,0.670253,0.593265,-0.023257,0.840948,0.747176,4.248075,Neutral
7.060155,11.264062,0.943482,0.905341,0.210426,0.445697,0.771208,7.060155,Happy
5.458051,10.939481,0.833558,0.843082,0.217707,0.445697,0.602495,5.458051,Neutral
